Job Category,Date&Time,Searched Job Title,Searched Job Location,Job Portal,Job Date Posted,Job Title,Company Name,Job Location,Job Phone No,Job Email,Job Link,Job Description
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:15:23,Java Developer,San Francisco,Monster,7 days ago,Software Architect,Jobot,"San Francisco, CA, 94016",,,https://job-openings.monster.com/software-architect-san-francisco-ca-us-jobot/218966306,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:15:28,Java Developer,San Francisco,Monster,9 days ago,Software Engineer,Jobot,"Sausalito, CA, 94965",,,https://job-openings.monster.com/software-engineer-sausalito-ca-us-jobot/218916306,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:15:33,Java Developer,San Francisco,Monster,18 days ago,Senior Software Engineer,Jobot,"Sausalito, CA, 94965",,,https://job-openings.monster.com/senior-software-engineer-sausalito-ca-us-jobot/218713748,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:15:39,Java Developer,San Francisco,Monster,18 days ago,Infrastructure Engineer,Jobot,"San Francisco, CA, 94111",,,https://job-openings.monster.com/infrastructure-engineer-san-francisco-ca-us-jobot/218708626,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:15:44,Java Developer,San Francisco,Monster,18 days ago,Software Engineer,Jobot,"Sausalito, CA, 94965",,,https://job-openings.monster.com/software-engineer-sausalito-ca-us-jobot/218713018,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:15:49,Java Developer,San Francisco,Monster,18 days ago,Software Engineer,Jobot,"Sausalito, CA, 94965",,,https://job-openings.monster.com/software-engineer-sausalito-ca-us-jobot/218711531,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:15:54,Java Developer,San Francisco,Monster,18 days ago,Software Architect,Jobot,"Sausalito, CA, 94965",,,https://job-openings.monster.com/software-architect-sausalito-ca-us-jobot/218713015,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:16:00,Java Developer,San Francisco,Monster,17 days ago,Java/J2EE Developer,Jobsbridge,"San Francisco, CA",,,https://job-openings.monster.com/java-j2ee-developer-san-francisco-ca-us-jobsbridge/ae458218-9921-4e63-bcab-82792e81bff1,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:16:05,Java Developer,San Francisco,Monster,+30 days ago,Java/J2EE &Webservices Developer,"NTT DATA, Inc","San Francisco, CA",,,https://job-openings.monster.com/java-j2ee-webservices-developer-san-francisco-ca-us-ntt-data-inc/f1a8b6c0-0a62-4143-9862-fdff33f70ac2,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:16:10,Java Developer,San Francisco,Monster,9 days ago,Java Backend Developer(Sr./Application Developer),Federal Reserve Bank of San Francisco,"San Francisco, CA",,,https://job-openings.monster.com/java-backend-developer-sr-application-developer-san-francisco-ca-us-federal-reserve-bank-of-san-francisco/68962027-42e4-4bef-8642-6131bccb41df,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:16:15,Java Developer,San Francisco,Monster,29 days ago,Senior Java J2EE Spring Developer,APN Software Services Inc.,"San Francisco, CA",,,https://job-openings.monster.com/senior-java-j2ee-spring-developer-san-francisco-ca-us-apn-software-services-inc/c01cde4c-6cb7-4e87-bf47-96e3a38a63ab,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
Python/Django Developer,Jul-23-2020 18:16:21,Java Developer,San Francisco,Monster,+30 days ago,Sr./Application Developer (Java Full Stack Developer),Federal Reserve Bank (FRB),"San Francisco, CA, 94102",,,https://job-openings.monster.com/sr-application-developer-java-full-stack-developer-san-francisco-ca-us-federal-reserve-bank-frb/57e8f755-c850-494d-b421-cec2185f18ec,"job summary:
•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
location: San Francisco, California
job type: Permanent
salary: $175,000 - 200,000 per year
work hours: 8am to 4pm
education: Bachelors
 
responsibilities:
Requirements*

•Experience building APIs with open standards based authentication frameworks like OAuth and SMART
•Experience with healthcare integration standards such as FHIR, CCDA, HL7, SMART on FHIR and CDS Hooks, FHIR pub/sub, IHE_ITI etc.
•An understanding of healthcare data, including coding systems
•Proficiency using modern web development technologies and techniques
•Strong experience with Java
•Experience building web services
•Experience in creating or working in large scale distributed applications (Cloud/SaaS is a plus)
•Experience with at least one major healthcare integration engines such as Cloverleaf(preferred), Mirth Connect, Corepoint, Mulesoft
•Integration experience with EMRs
•Experience supporting real-time integration in an enterprise healthcare setting
•6+ years of work experience
•Strong grasp of CS fundamentals including algorithms, data structures and design is preferred
 
qualifications:
•Experience level: Experienced
•Minimum 6 years of experience
•Education: Bachelors
 
skills:
•SOFTWARE ENGINEER
•Software Architecture
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.

Report this job"
,,,,,,,,,,,,
